epoch,reward_raw,reward_smooth,residual_std
8674,23.97550201,24.65204828,1.12591717
8675,25.07673836,24.65629518,1.12520492
8676,24.71117401,24.65684397,1.10866886
8677,23.67588615,24.64703439,1.11452361
8678,24.06403351,24.64120439,1.11163739
8679,21.34889030,24.60828124,1.10254922
8680,22.54526520,24.58765108,1.10097016
8681,23.74493790,24.57922395,1.10303593
8682,24.56189728,24.57905069,1.10242543
8683,26.01471329,24.59340731,1.09716671
8684,25.60445023,24.60351774,1.09794186
8685,25.21119308,24.60959449,1.07529366
8686,25.25269699,24.61602552,1.07527786
8687,25.50480461,24.62491331,1.07449321
8688,25.00369072,24.62870108,1.06908831
8689,24.23496819,24.62476376,1.05875492
8690,25.70947647,24.63561088,1.04586808
8691,24.76277351,24.63688251,1.01613294
8692,24.49008179,24.63541450,1.01783522
8693,26.55547333,24.65461509,1.02764973
8694,24.69101715,24.65497911,1.01126061
8695,24.77800560,24.65620938,1.02899592
8696,25.13943291,24.66104161,1.03093254
8697,24.78231621,24.66225436,1.03469957
8698,26.00985718,24.67573038,1.02455961
8699,25.85080719,24.68748115,1.02523221
8700,25.05515862,24.69115793,1.01391842
8701,24.20820808,24.68632843,1.01377153
8702,24.71016121,24.68656676,1.01352102
8703,24.51317978,24.68483289,0.99395826
8704,24.98734856,24.68785804,1.00154973
8705,21.84429169,24.65942238,1.01258411
8706,24.89550781,24.66178323,1.00771284
8707,26.04699135,24.67563532,1.02401940
8708,24.29929924,24.67187196,1.02194453
8709,25.02568626,24.67541010,1.03461430
8710,24.15567780,24.67021278,1.04297531
8711,25.99211693,24.68343182,1.03649860
8712,25.46629524,24.69126045,1.03810126
8713,23.16474533,24.67599530,1.03922445
8714,24.30111504,24.67224650,1.03931209
8715,24.59361267,24.67146016,1.03232547
8716,23.51466179,24.65989218,1.03536737
8717,25.43672752,24.66766053,1.01762084
8718,24.92906761,24.67027460,1.01633336
8719,24.67997742,24.67037163,1.03053699
8720,23.79116440,24.66157956,1.03053369
8721,25.76426125,24.67260637,1.03047753
8722,26.75057030,24.69338601,1.02978323
8723,25.42782211,24.70073037,1.02578466
8724,24.79738426,24.70169691,1.03769182
8725,25.07905960,24.70547054,1.03649968
8726,24.34613991,24.70187723,1.04891468
8727,26.10522842,24.71591074,1.05208249
8728,25.88337135,24.72758535,1.06823108
8729,25.91171837,24.73942668,1.06652057
8730,25.56272697,24.74765968,1.01041850
8731,23.82421875,24.73842527,0.99787194
8732,24.90348053,24.74007583,0.99533888
8733,25.56537247,24.74832879,0.99932975
8734,24.43941116,24.74523962,0.99297870
8735,25.55227661,24.75330999,0.98973090
8736,25.25482559,24.75832514,0.99378451
8737,24.75186539,24.75826054,1.00292519
8738,25.12998772,24.76197782,1.00159199
8739,23.97320747,24.75409011,1.00989608
8740,24.10770607,24.74762627,1.01053849
8741,25.10191154,24.75116913,1.01227118
8742,25.78661346,24.76152357,1.02829937
8743,26.52970314,24.77920536,1.02853887
8744,25.46047783,24.78601809,1.02802714
8745,23.04890823,24.76864699,1.04436801
8746,23.36299515,24.75459047,1.04445289
8747,24.13657951,24.74841036,1.04685541
8748,25.70920563,24.75801832,1.07605030
8749,24.36467552,24.75408489,1.07337736
8750,24.71435165,24.75368756,1.07369574
8751,25.00049973,24.75615568,1.08169948
8752,25.82325172,24.76682664,1.08752823
8753,25.87758636,24.77793423,1.08805371
8754,26.37510109,24.79390590,1.08785940
8755,26.64969254,24.81246377,1.09122441
8756,25.33309555,24.81767009,1.05572293
8757,23.21880150,24.80168140,1.05624548
8758,23.74885368,24.79115312,1.05161239
8759,23.33973503,24.77663894,1.05208353
8760,23.62404060,24.76511296,1.05289364
8761,24.10490417,24.75851087,1.05133385
8762,23.39971352,24.74492290,1.04411717
8763,24.35088158,24.74098249,1.04209487
8764,23.96248436,24.73319750,1.03124970
8765,24.95969391,24.73546247,1.03104876
8766,26.85056114,24.75661345,1.03170626
8767,24.70518494,24.75609917,1.02779816
8768,26.50476265,24.77358580,1.02816738
8769,22.58361053,24.75168605,1.02867284
8770,24.83694839,24.75253868,1.03058985
8771,24.82129669,24.75322626,1.02608362
8772,24.71006584,24.75279465,1.02138214
8773,25.64303970,24.76169710,1.09293594
8774,22.99480820,24.74402821,1.09569666
8775,25.42236710,24.75081160,1.09649120
8776,26.51976013,24.76850109,1.09669125
8777,25.71438980,24.77795997,1.09999870
8778,27.09978294,24.80117820,1.09259861
8779,24.54647446,24.79863117,1.08663137
8780,24.95229530,24.80016781,1.08042967
8781,23.41409111,24.78630704,1.07726850
8782,25.75271416,24.79597111,1.07443017
8783,24.07299423,24.78874134,1.08150158
8784,25.45466042,24.79540053,1.07998031
8785,25.01553726,24.79760190,1.08292890
8786,23.97914314,24.78941731,1.07981691
8787,26.41891479,24.80571229,1.07980903
8788,24.51418877,24.80279705,1.08557813
8789,23.64256859,24.79119477,1.08562121
8790,24.28764343,24.78615925,1.08347154
8791,23.82429695,24.77654063,1.08341704
8792,23.07112312,24.75948646,1.08301911
8793,24.53050804,24.75719667,1.07776905
8794,23.07268906,24.74035160,1.06995425
8795,22.94767189,24.72242480,1.07138428
8796,24.64139557,24.72161451,1.05910187
8797,25.61979103,24.73059627,1.05996772
8798,22.25855446,24.70587585,1.06439362
8799,23.66938400,24.69551094,1.05987074
8800,25.90068245,24.70756265,1.06344822
8801,26.10921860,24.72157921,1.06909932
8802,26.01560783,24.73451950,1.07165946
8803,25.12826347,24.73845694,1.06788936
8804,24.87883759,24.73986074,1.06199684
8805,23.88304710,24.73129261,1.05605054
8806,25.55597115,24.73953939,1.06990671
8807,25.19137192,24.74405772,1.06766693
8808,23.96543884,24.73627153,1.05867804
8809,24.25532150,24.73146203,1.05531484
8810,25.30340958,24.73718150,1.04785653
8811,24.85521889,24.73836188,1.07600947
8812,24.97017288,24.74067999,1.09222295
8813,25.10446548,24.74431784,1.09039319
8814,25.26337433,24.74950841,1.11790936
8815,24.42514801,24.74626480,1.16504335
8816,24.41523170,24.74295447,1.16530206
8817,25.66239738,24.75214890,1.14209823
8818,25.58386612,24.76046607,1.14464107
8819,25.22149849,24.76507640,1.12743787
8820,25.50638771,24.77248951,1.13912871
8821,24.75800323,24.77234465,1.13920921
8822,24.93530464,24.77397425,1.14045901
8823,20.41207504,24.73035526,1.14037858
8824,23.69901848,24.72004189,1.13461433
8825,25.17130470,24.72455452,1.12672527
8826,25.16080666,24.72891704,1.12319061
8827,23.80438995,24.71967177,1.11455270
8828,24.20373154,24.71451236,1.13354466
8829,24.90191269,24.71638637,1.10300656
8830,24.93515396,24.71857404,1.10508693
8831,24.81848145,24.71957312,1.10588165
8832,25.12807655,24.72365815,1.10218104
8833,25.97991562,24.73622073,1.09448594
8834,24.12494087,24.73010793,1.09447836
8835,23.84889793,24.72129583,1.09396547
8836,24.63018417,24.72038471,1.09353775
8837,24.14463234,24.71462719,1.09337553
8838,23.53011703,24.70278209,1.07608806
8839,24.20151138,24.69776938,1.08221799
8840,24.86765480,24.69946823,1.09897438
8841,25.23917198,24.70486527,1.10157847
8842,24.92453957,24.70706201,1.10248347
8843,24.73728371,24.70736423,1.09790111
8844,23.35537720,24.69384436,1.10593285
8845,23.64410400,24.68334696,1.10729133
8846,24.66826439,24.68319613,1.10074092
8847,23.20780373,24.66844221,1.10500287
8848,23.46238136,24.65638160,1.10893803
8849,24.19589806,24.65177676,1.10034162
8850,23.61388588,24.64139785,1.11665024
8851,25.65141487,24.65149802,1.10960795
8852,25.37988472,24.65878189,1.09719005
8853,25.28653908,24.66505946,1.08913468
8854,24.11512566,24.65956013,1.08726440
8855,23.22626114,24.64522714,1.09158185
8856,21.80243301,24.61679919,1.09428024
8857,24.26673508,24.61329855,1.08865612
8858,24.43565941,24.61152216,1.08876899
8859,24.58181381,24.61122508,1.08918021
8860,24.59134483,24.61102628,1.09120438
8861,21.76986694,24.58261468,1.08910632
8862,22.43352509,24.56112379,1.08833583
8863,25.35964584,24.56910901,1.08846757
8864,21.87260628,24.54214398,1.10542651
8865,20.95333862,24.50625593,1.10347931
8866,23.75703621,24.49876373,1.10533220
8867,23.99941826,24.49377027,1.10650173
8868,25.03747559,24.49920733,1.09985462
8869,24.06838608,24.49489912,1.09490318
8870,21.68955040,24.46684563,1.09216692
8871,24.57700348,24.46794721,1.09180126
8872,24.83219337,24.47158967,1.09150051
8873,24.38421631,24.47071593,1.10973938
8874,24.35413361,24.46955011,1.05563555
8875,24.80375671,24.47289218,1.05379297
8876,24.48942757,24.47305753,1.05472259
8877,22.67765236,24.45510348,1.05756458
8878,21.67185211,24.42727097,1.06006122
8879,24.45112228,24.42750948,1.06780296
8880,23.35519981,24.41678638,1.07961733
8881,23.34689140,24.40608743,1.07987094
8882,24.42746544,24.40630121,1.07930852
8883,23.73449326,24.39958313,1.07851065
8884,23.67920303,24.39237933,1.06891805
8885,22.97653580,24.37822090,1.10532890
8886,23.40062904,24.36844498,1.10400912
8887,23.59951782,24.36075571,1.11336701
8888,23.28346825,24.34998283,1.11669854
8889,25.08166695,24.35729967,1.13507265
8890,26.00465775,24.37377325,1.14903793
8891,23.18373489,24.36187287,1.15539395
8892,23.23514557,24.35060560,1.15379791
8893,24.73643303,24.35446387,1.16551039
8894,25.32012177,24.36412045,1.16567878
8895,25.41074562,24.37458670,1.16023700
8896,24.78976059,24.37873844,1.16130016
8897,25.05909538,24.38554201,1.16949463
8898,25.60650253,24.39775162,1.16242170
8899,25.73457146,24.41111981,1.15907615
8900,26.20731163,24.42908173,1.20359251
8901,24.90521431,24.43384306,1.20656703
8902,24.10336876,24.43053832,1.20282190
8903,23.27767944,24.41900973,1.19968240
8904,24.39107895,24.41873042,1.20636129
8905,23.00577164,24.40460083,1.20806366
8906,25.02391815,24.41079400,1.20273338
8907,24.31133461,24.40979941,1.18343771
8908,24.87773705,24.41447879,1.18553001
8909,23.54322624,24.40576626,1.18567023
8910,24.77538490,24.40946245,1.18690475
8911,23.50443077,24.40041213,1.19650909
8912,24.24496460,24.39885766,1.16493827
8913,23.45795059,24.38944858,1.15244138
8914,26.12955475,24.40684965,1.15392192
8915,24.60722160,24.40885337,1.12356076
8916,24.72423744,24.41200721,1.06720417
8917,23.56217957,24.40350893,1.06806450
8918,23.76922607,24.39716610,1.08172818
8919,24.57883644,24.39898281,1.08115100
8920,23.78535080,24.39284648,1.08216079
8921,25.09644890,24.39988251,1.04406210
8922,23.78287315,24.39371242,1.04471241
8923,26.12857628,24.41106105,1.04715434
8924,26.12867928,24.42823724,1.05607938
8925,24.51374626,24.42909233,1.05619235
8926,25.00633240,24.43486473,1.05710602
8927,23.06463623,24.42116244,1.05735222
8928,25.09330750,24.42788389,1.04095757
8929,25.47059822,24.43831104,1.00027823
8930,25.85057640,24.45243369,1.00337765
8931,24.72678947,24.45517725,1.00124503
8932,24.11125183,24.45173799,1.00327792
8933,24.71253204,24.45434593,1.00612539
8934,24.64346695,24.45623714,1.00599635
8935,21.29211426,24.42459592,1.00547547
8936,24.32326126,24.42358257,0.99198362
8937,25.61069107,24.43545365,0.98838568
8938,25.08430672,24.44194218,0.98650632
8939,26.45254517,24.46204821,0.98543811
8940,26.06766510,24.47810438,1.01084042
8941,25.55194473,24.48884279,1.00412124
8942,23.83977890,24.48235215,0.99612962
8943,25.99684525,24.49749708,0.98721517
8944,23.97378349,24.49225994,0.98977130
8945,24.36850548,24.49102240,0.99524847
8946,25.29471588,24.49905933,0.99283086
8947,25.73495483,24.51141829,0.99310966
8948,24.20798683,24.50838397,1.00306646
8949,23.80259514,24.50132609,1.00290671
8950,21.02775764,24.46659040,0.99806532
8951,25.51288033,24.47705330,0.98718772
8952,24.98361969,24.48211896,0.98869142
8953,24.12088585,24.47850663,0.98722858
8954,25.82023811,24.49192395,0.97736837
8955,25.08188438,24.49782355,0.97918620
8956,23.78822899,24.49072761,0.96895046
8957,25.97350502,24.50555538,0.99259982
8958,25.15583992,24.51205823,0.99949688
8959,24.21080589,24.50904570,0.99999496
8960,24.96373558,24.51359260,0.99996842
8961,25.96165276,24.52807320,1.00019757
8962,24.54895973,24.52828207,0.99326320
8963,25.70552635,24.54005451,0.99334541
8964,25.53094482,24.54996341,0.98480573
8965,24.21653175,24.54662910,0.98859448
8966,25.15326118,24.55269542,0.99024632
8967,25.52109528,24.56237942,0.99544168
8968,26.46942902,24.58144991,1.00450812
8969,24.95181847,24.58515360,0.99993243
8970,25.38172531,24.59311932,1.00210251
8971,25.12334251,24.59842155,1.02924738
8972,25.10544777,24.60349181,1.03573406
8973,25.50067139,24.61246361,1.03183190
8974,26.17063332,24.62804530,1.03325167
8975,25.10356331,24.63280048,1.02495495
8976,25.27369308,24.63920941,1.02738338
8977,24.52865219,24.63810384,1.03222068
8978,25.39867210,24.64570952,1.02444967
8979,25.47048378,24.65395726,1.03105371
8980,24.05130577,24.64793075,1.02928462
8981,23.75923729,24.63904381,1.02846357
8982,26.32855415,24.65593892,1.03089843
8983,24.10082436,24.65038777,1.02985795
8984,23.99334335,24.64381733,1.04154577
8985,23.98126411,24.63719179,1.05061288
8986,24.90480423,24.63986792,0.99297282
8987,25.81596375,24.65162888,0.99472837
8988,25.80091667,24.66312175,0.99269905
8989,23.66704559,24.65316099,1.00402615
8990,22.61066628,24.63273605,0.99045035
8991,25.61176682,24.64252635,1.03350542
8992,24.21665955,24.63826769,1.03412989
8993,24.52555847,24.63714059,1.06586123
8994,25.65235138,24.64729270,1.06008711
8995,26.19434357,24.66276321,1.05920009
8996,25.22477722,24.66838335,1.07066330
8997,25.22892761,24.67398879,1.08733133
8998,26.45316124,24.69178052,1.08506257
8999,25.89457130,24.70380842,1.08429866
9000,24.71027374,24.70387308,1.09300699
9001,25.23760223,24.70921037,1.02983553
9002,25.57580185,24.71787628,1.03562687
9003,25.28955269,24.72359305,1.03533921
9004,25.35672760,24.72992439,1.03708748
9005,24.34456253,24.72607078,1.03328215
9006,24.08172607,24.71962733,1.03530474
9007,27.24761963,24.74490725,1.03243431
9008,26.35236931,24.76098187,1.02571332
9009,25.45157814,24.76788783,1.02691540
9010,23.89887619,24.75919772,1.02574304
9011,25.32824707,24.76488821,1.02556534
9012,25.54516983,24.77269103,1.01972179
9013,25.69162750,24.78188039,1.02421367
9014,25.03441620,24.78440575,1.01990608
9015,26.78514671,24.80441316,1.01714135
9016,25.81504250,24.81451945,1.01893044
9017,24.17716026,24.80814586,1.02330980
9018,23.35242653,24.79358867,1.02067395
9019,24.86175537,24.79427034,1.00720564
9020,24.48399353,24.79116757,1.01231414
9021,22.58888054,24.76914470,1.03326321
9022,26.36557388,24.78510899,1.04138808
9023,25.59740829,24.79323198,1.04092640
9024,26.63654518,24.81166511,1.03890857
9025,25.24740982,24.81602256,1.03000914
9026,25.98371506,24.82769949,1.02956425
9027,26.25540543,24.84197655,1.04798389
9028,24.02006531,24.83375743,1.04769133
9029,24.02153206,24.82563518,1.04998926
9030,25.43693733,24.83174820,1.05209312
9031,24.26705933,24.82610131,1.05296244
9032,25.92587090,24.83709901,1.05204369
9033,24.66686249,24.83539664,1.04116518
9034,23.62450218,24.82328770,1.03971274
9035,23.77398300,24.81279465,1.04352614
9036,24.60181808,24.81068489,1.04421007
9037,24.42205238,24.80679856,1.04902627
9038,24.68246460,24.80555522,1.06944502
9039,23.60859871,24.79358566,1.06797904
9040,25.15818787,24.79723168,1.06325978
9041,21.84147644,24.76767413,1.05092589
9042,24.17104721,24.76170786,1.04956086
9043,22.24866867,24.73657746,1.04942876
9044,24.38487053,24.73306040,1.05189222
9045,25.59741974,24.74170399,1.04840889
9046,23.35490227,24.72783597,1.03943664
9047,22.93812752,24.70993889,1.04543460
9048,25.65890503,24.71942855,1.05891383
9049,24.62682533,24.71850252,1.04580688
9050,26.61654663,24.73748296,1.04498771
9051,25.26012611,24.74270939,1.06084743
9052,23.64660645,24.73174836,1.08373193
9053,24.91803169,24.73361119,1.09094449
9054,24.11867332,24.72746181,1.09394201
9055,25.59834862,24.73617068,1.09557306
9056,24.22678947,24.73107687,1.09501373
9057,24.43791008,24.72814520,1.09339703
9058,24.56558609,24.72651961,1.06612532
9059,25.60937691,24.73534818,1.05485807
9060,25.12852478,24.73927995,1.05634287
9061,25.08540154,24.74274117,1.05517882
9062,25.48400497,24.75015380,1.05897713
9063,23.97403908,24.74239266,1.06235170
9064,24.76038551,24.74257259,1.05928507
9065,25.16119003,24.74675876,1.06064287
9066,24.13213348,24.74061251,1.04561986
9067,23.87677193,24.73197410,1.05609147
9068,25.17966461,24.73645101,1.05410255
9069,25.36789322,24.74276543,1.04420653
9070,25.95822525,24.75492003,1.05655912
9071,27.12196922,24.77859052,1.05583754
9072,26.32878113,24.79409242,1.03574127
9073,24.97656631,24.79591716,1.02601273
9074,24.70992661,24.79505726,1.03362997
9075,25.09975815,24.79810427,1.02203729
9076,24.93398857,24.79946311,1.02410935
9077,22.90692329,24.78053771,1.01882128
9078,24.93678856,24.78210022,1.01044644
9079,25.86257935,24.79290501,1.00727061
9080,23.96714783,24.78464744,1.00336161
9081,25.77992630,24.79460023,1.00631741
9082,25.89311409,24.80558537,1.00947766
9083,24.92135620,24.80674308,1.00777689
9084,24.52535439,24.80392919,1.00860493
9085,26.18657494,24.81775565,1.01119497
9086,24.07124901,24.81029058,1.00461390
9087,23.95176506,24.80170532,1.00400033
9088,22.59489632,24.77963723,1.00555048
9089,24.03563690,24.77219723,1.02002339
9090,25.33467674,24.77782203,1.01141793
9091,23.48364639,24.76488027,1.01938544
9092,25.54713631,24.77270283,0.97286521
9093,25.44106483,24.77938645,0.97298369
9094,25.69866562,24.78857924,0.93515295
9095,24.97763443,24.79046979,0.93418181
9096,24.66358376,24.78920093,0.93209086
9097,23.68683052,24.77817723,0.93987135
9098,23.10457993,24.76144126,0.91856991
9099,24.60483360,24.75987518,0.92082403
9100,25.88211060,24.77109753,0.94742733
9101,22.97290230,24.75311558,0.95070022
9102,27.10959244,24.77668035,0.95246570
9103,26.34711647,24.79238471,0.95288114
9104,23.89445686,24.78340543,0.95288055
9105,23.99564171,24.77552780,0.95282111
9106,25.07305908,24.77850311,0.96001573
